carpark_number,update_datetime,total_lots,lots_available,lot_type,availability_rate,parking_pressure,risk_category,retrieved_at
J60M,2026-05-21T21:59:58,541,503,C,0.9297597042513863,0.07024029574861368,Low Risk,2026-05-21 22:10:44
J38,2026-05-21T21:56:57,27,6,C,0.2222222222222222,0.7777777777777778,Medium Risk,2026-05-21 22:10:44
UBKM,2026-05-21T21:49:56,351,232,C,0.6609686609686609,0.3390313390313391,Low Risk,2026-05-21 22:10:44
UBK2,2026-05-21T21:49:56,287,74,C,0.2578397212543554,0.7421602787456446,Medium Risk,2026-05-21 22:10:44
UBK5,2026-05-21T21:49:35,144,79,C,0.5486111111111112,0.45138888888888884,Low Risk,2026-05-21 22:10:44
NT7L,2026-05-21T22:08:32,4,4,C,1.0,0.0,Low Risk,2026-05-21 22:10:44
U17,2026-05-21T21:54:04,427,168,C,0.39344262295081966,0.6065573770491803,Low Risk,2026-05-21 22:10:44
U4,2026-05-21T21:53:55,259,105,C,0.40540540540540543,0.5945945945945945,Low Risk,2026-05-21 22:10:44
U1,2026-05-21T21:53:55,516,223,C,0.4321705426356589,0.5678294573643411,Low Risk,2026-05-21 22:10:44
TGML,2026-05-21T22:08:15,4,2,C,0.5,0.5,Low Risk,2026-05-21 22:10:44
BRBL,2026-05-21T22:08:30,12,6,C,0.5,0.5,Low Risk,2026-05-21 22:10:44
BL18,2026-05-21T22:00:05,391,230,C,0.5882352941176471,0.4117647058823529,Low Risk,2026-05-21 22:10:44
BRB1,2026-05-21T22:08:30,170,132,C,0.7764705882352941,0.22352941176470587,Low Risk,2026-05-21 22:10:44
J61,2026-05-21T21:59:58,779,226,C,0.2901155327342747,0.7098844672657253,Medium Risk,2026-05-21 22:10:44
J73,2026-05-21T22:00:04,713,292,C,0.40953716690042075,0.5904628330995793,Low Risk,2026-05-21 22:10:44
J74,2026-05-21T21:54:01,367,115,C,0.3133514986376022,0.6866485013623977,Low Risk,2026-05-21 22:10:44
U39,2026-05-21T21:57:06,248,231,C,0.9314516129032258,0.06854838709677424,Low Risk,2026-05-21 22:10:44
U40,2026-05-21T21:54:01,288,261,C,0.90625,0.09375,Low Risk,2026-05-21 22:10:44
U41,2026-05-21T21:56:58,30,8,C,0.26666666666666666,0.7333333333333334,Medium Risk,2026-05-21 22:10:44
C3M,2026-05-21T21:59:18,882,882,C,1.0,0.0,Low Risk,2026-05-21 22:10:44
C4M,2026-05-21T22:00:27,392,208,C,0.5306122448979592,0.4693877551020408,Low Risk,2026-05-21 22:10:44
J70,2026-05-21T21:56:59,147,19,C,0.1292517006802721,0.8707482993197279,Medium Risk,2026-05-21 22:10:44
J75M,2026-05-21T22:00:05,326,167,C,0.5122699386503068,0.4877300613496932,Low Risk,2026-05-21 22:10:44
JM15,2026-05-21T22:00:01,490,371,C,0.7571428571428571,0.24285714285714288,Low Risk,2026-05-21 22:10:44
JM18,2026-05-21T22:00:11,508,280,C,0.5511811023622047,0.44881889763779526,Low Risk,2026-05-21 22:10:44
C24,2026-05-21T21:54:11,550,550,C,1.0,0.0,Low Risk,2026-05-21 22:10:44
C27,2026-05-21T21:59:15,16,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
KTM5,2026-05-21T21:56:01,512,512,C,1.0,0.0,Low Risk,2026-05-21 22:10:44
BP2,2026-05-21T22:09:08,317,126,C,0.39747634069400634,0.6025236593059937,Low Risk,2026-05-21 22:10:44
BBM3,2026-05-21T21:57:07,1210,615,C,0.5082644628099173,0.49173553719008267,Low Risk,2026-05-21 22:10:44
BBM5,2026-05-21T22:00:01,951,426,C,0.4479495268138801,0.5520504731861199,Low Risk,2026-05-21 22:10:44
U33,2026-05-21T21:57:06,290,95,C,0.3275862068965517,0.6724137931034483,Low Risk,2026-05-21 22:10:44
U34,2026-05-21T21:57:06,303,116,C,0.38283828382838286,0.6171617161716172,Low Risk,2026-05-21 22:10:44
J84M,2026-05-21T21:59:14,285,150,C,0.5263157894736842,0.4736842105263158,Low Risk,2026-05-21 22:10:44
J85M,2026-05-21T22:01:08,300,141,C,0.47,0.53,Low Risk,2026-05-21 22:10:44
Q84,2026-05-21T22:01:19,256,107,C,0.41796875,0.58203125,Low Risk,2026-05-21 22:10:44
Q87,2026-05-21T22:02:19,414,214,C,0.5169082125603864,0.48309178743961356,Low Risk,2026-05-21 22:10:44
Q89,2026-05-21T21:56:19,342,138,C,0.40350877192982454,0.5964912280701755,Low Risk,2026-05-21 22:10:44
BM5,2026-05-21T22:00:25,38,13,C,0.34210526315789475,0.6578947368421053,Low Risk,2026-05-21 22:10:44
TB1,2026-05-21T21:55:58,58,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
TB3,2026-05-21T22:02:07,154,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
TB9,2026-05-21T22:05:39,77,43,C,0.5584415584415584,0.4415584415584416,Low Risk,2026-05-21 22:10:44
TBC3,2026-05-21T21:55:58,106,54,C,0.5094339622641509,0.49056603773584906,Low Risk,2026-05-21 22:10:44
C26,2026-05-21T21:58:05,35,33,C,0.9428571428571428,0.05714285714285716,Low Risk,2026-05-21 22:10:44
C25,2026-05-21T21:58:05,154,0,C,0.0,1.0,High Risk,2026-05-21 22:10:44
C22M,2026-05-21T21:59:15,202,104,C,0.5148514851485149,0.48514851485148514,Low Risk,2026-05-21 22:10:44
JM7,2026-05-21T22:00:13,1103,760,C,0.6890299184043518,0.3109700815956482,Low Risk,2026-05-21 22:10:44
JM30,2026-05-21T22:00:09,754,491,C,0.6511936339522546,0.3488063660477454,Low Risk,2026-05-21 22:10:44
